"","쌀","돼지고기","쇠고기국산","우유","라면","스낵과자","달걀","닭고기","두부","마른멸치","고등어","파","참기름","맛김","콩나물","탄산음료","밀가루","담배국산","맥주","소주","세탁료","전세","월세","전기료","도시가스","상수도료","세탁세제","치과진료비","감기약","휘발유","시내버스료","도시철도료","휴대전화료","영화관람료","삼겹살외식","설렁탕","미용료","목욕료","외래진료비","취업자증감","농림어업","제조업","건설업","서비스업","실업자.x","실업률.x","청년실업자","청년실업률","총지수","식료품","비주류음료","주류","담배","의류","신발","주택임차료","주거시설유지보수","수도및주거관련서비스","전기가스및기타연료","가구가사비품및카페트","가정용섬유제품","가정용기기","주방용품및가정용품","가정정원용공구및장비","일상생활용품및가사서비스","의료용품및장비","외래환자서비스","병원서비스","운송장비","개인운송장비운영","운송서비스","우편서비스","전화및팩스장비","전화및팩스서비스","음향영상사진및정보처리장비","기타오락및문화용주요내구재","기타오락용품조경용품및애완동물","오락및문화서비스","신문서적및문방구","단체여행","유치원및초등교육","중등교육","고등교육","기타교육","음식서비스","숙박서비스","미용용품및미용서비스","기타개인용품","기타서비스","소비자물가","농축수산물","공업제품","집세","공공서비스","개인서비스","근원물가","생활물가","생산가능인구","경제활동인구","취업자","고용률","경제활동참가율"
"세탁세제",0.464807683994343,0.440094324411534,0.285041315149645,0.482288203234147,0.540656861024998,0.465569209350233,0.471413730675728,0.652389896603314,0.47400255701811,0.530451857833919,0.75354951795363,0.498635250400537,0.569293322204497,0.42955062262947,0.351332685253386,0.367516111508032,0.667495021495327,0.10456389146168,0.288740255383949,0.37221862310798,0.55339713171961,0.311095969278549,0.395479192489019,0.428633217576113,0.644915832892382,0.4504879935749,1,0.62418878279329,0.414829223871859,0.815810252372621,0.373134306008638,0.364960061865994,-0.502249269401521,0.34397473193514,0.429833469900258,0.38749907754753,0.380418208291927,0.409937129173624,0.227611653623354,0.345237260713652,0.731154936564014,0.379301714165267,-0.458762763462791,0.199878765820722,-0.109336906256649,-0.585277336413422,-0.815190017496356,-0.220977882272428,0.456416837429499,0.455964078255543,0.474231731774877,0.382165167956025,0.10900472883819,0.378617523774537,0.405407525206287,0.332814838725933,0.446648517508125,0.347238166825039,0.620844317090175,0.474910393236329,0.45457582993204,-0.817813438618806,0.418140270025712,0.433761712944892,0.503980566298916,0.416254836519189,0.515763833678689,0.46116534383136,0.524333093243793,0.770611900951266,0.405613112740433,0.341110353046993,-0.620658515498434,-0.497291822765677,-0.565586145179927,0.462309715535527,0.387627672631103,0.397570937698165,0.407132414428,0.535980284753844,0.900068130093499,0.331542624392254,0.689682422491885,0.417850387291281,0.429122925441336,0.35150306443812,0.414263424516464,0.444124495694518,0.647301292389112,-0.123651677784443,-0.0732137770677317,0.141532059506049,0.672023998141885,-0.612742309636722,-0.463734683390556,-0.0800261890641796,-0.2980530677403,0.402553464677537,-0.746988863439362,-0.667838761874531,-0.77436944946211,-0.859431376994745
"치과진료비",0.917221305195095,0.966873763926815,0.910441955076165,0.980483484734806,0.991814252863679,0.978717181486133,0.976869603313911,0.991554965872495,0.97559716166724,0.989494703571261,0.946227973931627,0.920009991995817,0.99019404598969,0.971153252189173,0.943776678808039,0.951858127446916,0.984052350751073,0.826951104206271,0.92406160526844,0.951506426139082,0.992780628765762,0.932458152769784,0.95723764276071,0.890233797340569,0.977437944718964,0.97101123910341,0.62418878279329,1,0.967414672950306,0.927607989517454,0.952630402840027,0.948475563409433,-0.982954769815843,0.945064185066982,0.969233399751654,0.959007304598594,0.953339287333012,0.964438654402166,0.887800706887406,0.781510980017987,0.691434564760535,0.78283251330413,0.173926876670706,0.393426491038146,0.545460075892468,-0.361172276661574,-0.338638450324859,0.503883052099317,0.975165048077599,0.975093567736709,0.978056818372091,0.957098458516556,0.829018612991775,0.953219883064066,0.961521800112119,0.938418152216987,0.971887932449419,0.942684944462931,0.978721726620834,0.980603474384915,0.969498816520746,-0.178206585209949,0.965718473638042,0.967498620869172,0.983548709405136,0.963016224280888,0.987090500017486,0.976210102611157,0.986718293413461,0.956067967395574,0.961152146728524,0.938581081578979,-0.984867846219931,-0.979914918572741,-0.990749873434397,0.97439106546403,0.95716473385509,0.959696895164156,0.962264329048773,0.980967877773625,0.810627412190694,-0.329651255125352,0.986421227861632,0.965407363688699,0.969337089820361,0.942088240731641,0.96241342682046,0.97286552362373,0.167783228216417,-0.808929026955849,-0.45440600341613,-0.623454018189641,0.805703303343031,-0.973027148646421,-0.938142324631862,-0.76061795984536,-0.897710566402087,-0.308993370004581,-0.973637366677471,-0.989546663484808,-0.965815830607557,-0.911943996506482
"감기약",0.925822020212822,0.99403673983119,0.975675298913961,0.994668391118161,0.988445695412374,0.996959295084254,0.993127234330277,0.954321085331825,0.989094922332594,0.986981835560305,0.867906670726947,0.89872666967349,0.980123453992456,0.998275810852337,0.990966629783634,0.996531815838418,0.942858351420653,0.939024580801726,0.98642459292581,0.995641720460356,0.985255202305686,0.991532972180972,0.992203189764639,0.906130401852771,0.937142752051566,0.992317974617885,0.414829223871859,0.967414672950306,1,0.81977255044485,0.997170170790728,0.995572347312739,-0.989784556850982,0.994385984724297,0.99612959074812,0.99732615057164,0.993986291155098,0.996589802449065,0.960606954865231,0.796775060970377,0.573397354917097,0.786854936943874,0.327936231688746,0.39929391283447,0.681841912212602,-0.225946674320344,-0.127664730622771,0.668044752594588,0.994400418153265,0.993555907457869,0.991725775766278,0.99664333391126,0.939473927737203,0.993540739992745,0.995242690258835,0.990867826431254,0.995079030445263,0.992885244434552,0.946655752567123,0.994320344525476,0.985131014807721,0.0534733260067433,0.996055174457769,0.993310030341291,0.989385877301916,0.994734230565824,0.989439691123741,0.994213319626289,0.983010622735692,0.867961987771479,0.995702173530026,0.990654800949343,-0.956421762713886,-0.987106527658363,-0.978293566737521,0.990953907059665,0.994122546425267,0.994823010532287,0.995103284599455,0.975024859893197,0.65794137806585,-0.481148369742198,0.934554935226259,0.996142756770837,0.996073066620865,0.988002697164389,0.992755288767286,0.995381646959915,-0.00815775451137709,-0.909936084809999,-0.525490779635702,-0.774845737014152,0.710594577335406,-0.934753037471287,-0.947078254340929,-0.854505594404773,-0.957975710620441,-0.47767295265774,-0.896667749291499,-0.941950440907786,-0.880338745248706,-0.78877664388211
"휘발유",0.862261087629649,0.826805829626052,0.707185666105469,0.865777183780643,0.89386870779205,0.857366001532225,0.849774686036213,0.929830400853098,0.87087921947733,0.895757792841028,0.951816275839266,0.812703449896419,0.896679723898108,0.837363290403622,0.795967247193537,0.799553891564134,0.930458028738372,0.579994073132217,0.748341191749489,0.782324013796724,0.903209459781867,0.764018970316306,0.823702387412751,0.834543567988074,0.957250440746647,0.857488903336179,0.815810252372621,0.927607989517454,0.81977255044485,1,0.797257923709461,0.791034268790034,-0.884365207114772,0.782945188956909,0.841235107889001,0.812961023071771,0.810964792284576,0.827856814075524,0.695501455751684,0.771421260853627,0.795371104342771,0.742184456497158,-0.0158289830981813,0.477578133910307,0.282564336665896,-0.554432793792753,-0.582721240519389,0.235800842117727,0.853740469509547,0.854133842006702,0.864711287276892,0.802079072143609,0.583677648790737,0.809485152356118,0.823697219916795,0.779595491741859,0.846518385822109,0.786568619274353,0.945644469977078,0.858901770018462,0.855528907615288,-0.475160204211883,0.829345873425969,0.84401655871886,0.880578159448666,0.829569398947104,0.879548174006561,0.855329268343717,0.892834932918645,0.993174634862914,0.820804962129137,0.784518949504351,-0.91860539656717,-0.882492767600838,-0.906441972704206,0.859885536231654,0.809678925880946,0.820193943684185,0.824279219369403,0.906128478843221,0.875264735828119,-0.166843819766555,0.9437130218106,0.82942869540416,0.835222669500508,0.798515511029387,0.82974577796041,0.842493230191011,0.278192028506111,-0.628466563102857,-0.449610966261652,-0.380773613015592,0.852802057102042,-0.927736660907877,-0.863513827008916,-0.595913393783307,-0.75206211707126,-0.0598329317865955,-0.979849902169909,-0.95595697506433,-0.974030509783554,-0.975598823339468
"시내버스료",0.920783804515681,0.990415634853453,0.980542505884266,0.989958194797692,0.980657332037884,0.992482154309944,0.987513491303804,0.938536714463156,0.983751474258221,0.97973306836085,0.845914542752725,0.885782671350786,0.969310632487105,0.995243439856522,0.991632745532439,0.996736438282601,0.926835015613579,0.952712420561922,0.987719847560301,0.995801223821045,0.976535947315573,0.994455666475478,0.989817670295116,0.903068326513637,0.924934728025088,0.990831489750444,0.373134306008638,0.952630402840027,0.997170170790728,0.797257923709461,1,0.999732348664621,-0.985502877880353,0.994174471641381,0.993596434764826,0.996259608875699,0.992873153157089,0.993786802535873,0.958624046168134,0.806487911595023,0.563395802620164,0.777036506783472,0.350511610504563,0.424878153175119,0.693323328615545,-0.212948600284807,-0.0967414921528189,0.68599050402998,0.990592708998654,0.989278502759589,0.986089860033958,0.995344097294421,0.952729289395206,0.993150772128609,0.994096151754738,0.992371826064488,0.992798366577927,0.995807505808282,0.936083786237539,0.988840205949321,0.977441939904411,0.0807682848380587,0.993602587042367,0.990831452569523,0.983796078847048,0.993187319478295,0.982831095052449,0.990521583106973,0.974317387041847,0.847707725588139,0.996619100648543,0.994808025635836,-0.948300818098905,-0.982865791057461,-0.970558709611522,0.98670096125031,0.992226651598468,0.993714844578666,0.992877189491642,0.968960299683948,0.623820307661463,-0.498882054416727,0.919355539875532,0.994769762570084,0.993099554373914,0.989286725475284,0.989255158389411,0.990360438387442,-0.042010634797288,-0.930507206443427,-0.562345925557572,-0.801597722838761,0.673437169728215,-0.914376544355715,-0.950943936770928,-0.878309692006362,-0.966908008108761,-0.485545275969938,-0.876184525029166,-0.926085586759175,-0.857203130816341,-0.760662252387026
"도시철도료",0.915442657952915,0.989607702400136,0.982230770925516,0.987887281756266,0.978172236357485,0.990297432483282,0.986285648408178,0.935506546345354,0.980710382486165,0.977262909988975,0.841578888800859,0.881924920096973,0.966778597114871,0.993173591802555,0.989996395129142,0.99532965005309,0.923021552208871,0.955418471896869,0.986323427474496,0.995695033715693,0.973729582776939,0.993520255586807,0.98716166452371,0.897826745261294,0.920343696856905,0.988786874034213,0.364960061865994,0.948475563409433,0.995572347312739,0.791034268790034,0.999732348664621,1,-0.983267994822001,0.992678067076268,0.991640708109816,0.994577655289537,0.990820991330013,0.991475136799243,0.955032703775482,0.806813842736869,0.564376829823852,0.77047578401563,0.351091944482765,0.431882975265069,0.69690059462718,-0.206989094381145,-0.0904308060477474,0.688946376008701,0.988434106058217,0.987019670874381,0.983179494316977,0.994011514839886,0.955231258497879,0.991279934094459,0.992383520921523,0.99088857721466,0.991215069850578,0.995193167382738,0.931900556741837,0.986492649920517,0.973340184728761,0.0832338412928702,0.991403690262769,0.988522600082991,0.98122162610624,0.991423163247143,0.980533970376065,0.988474546573377,0.970671177280188,0.841992275877586,0.995758128905201,0.994439237796812,-0.946702609744096,-0.98041385724157,-0.968023232564536,0.984186194207077,0.990353019674524,0.992024230321796,0.990746103536991,0.966140305915906,0.618862513934042,-0.49574585718038,0.9161198764969,0.993179211130125,0.991193341061885,0.98748366613515,0.986509653165836,0.987788919060307,-0.041980987434549,-0.932825949461884,-0.568066171238465,-0.804195276800231,0.658400203158017,-0.907566213475484,-0.950138305596622,-0.881988837438041,-0.966299498657093,-0.480717532702536,-0.870385977172117,-0.921297406716528,-0.851132096786229,-0.753617953535784
"휴대전화료",-0.954027717465486,-0.985150083730793,-0.942905593813666,-0.998244819596481,-0.996293279439267,-0.997517360287747,-0.989304025859733,-0.972663465774005,-0.997151445936901,-0.997812219600247,-0.909991925148446,-0.899059236899532,-0.988480172972522,-0.994650296743478,-0.98312576955308,-0.98672384501114,-0.961037403993755,-0.89067222476869,-0.966987268102186,-0.976434599482804,-0.996731664007672,-0.975565593484367,-0.989729226486113,-0.935480699344431,-0.975231361288389,-0.997865429278282,-0.502249269401521,-0.982954769815843,-0.989784556850982,-0.884365207114772,-0.985502877880353,-0.983267994822001,1,-0.980331692960753,-0.995302313422357,-0.989534409202161,-0.98828515673142,-0.992454863488133,-0.933126968540184,-0.841382038342815,-0.641835352197684,-0.814483615310547,-0.285930589709315,-0.460893107340133,-0.620631143278362,0.304021835893959,0.215927470129814,-0.606953713798365,-0.99555109985542,-0.995065987708004,-0.996048394695058,-0.984427300660751,-0.891929981948422,-0.987355554838685,-0.990774948542643,-0.978819401060469,-0.994793202844799,-0.982013246909586,-0.980400808105432,-0.994492009778755,-0.989275100266757,0.0527127828327658,-0.991739646449693,-0.994198866845449,-0.997547792889639,-0.992086623711598,-0.994644900412383,-0.995579370910829,-0.993733512369403,-0.921082207087924,-0.990059354290558,-0.980592154171898,0.974752864090837,0.997970716236511,0.991562684643973,-0.995652024419694,-0.986150818056175,-0.989791065576091,-0.990604691083946,-0.993257627209588,-0.702916297393932,0.455750211653563,-0.958775804664485,-0.992005492322014,-0.992284138821205,-0.982443969146708,-0.990426283225969,-0.992785104916848,-0.0131798018748669,0.895814695987417,0.563512990305984,0.734167843225451,-0.760071785639088,0.960291456485585,0.971502184553763,0.844977997995743,0.956476450830226,0.409102619769751,0.939295213645228,0.973121673223509,0.922133257551791,0.845685712037038
"영화관람료",0.927325354762025,0.985411749024,0.976829064905993,0.985951479529031,0.971885227963634,0.988978268598466,0.982192886563869,0.928976261271568,0.985218741010446,0.975646095168868,0.841044560364672,0.894021671335743,0.96185204118321,0.994475099989358,0.99660239035719,0.998595762304207,0.906672162963445,0.95383947109589,0.996720091367834,0.990589577383138,0.969924503201059,0.998060106557752,0.995100928572579,0.914027114035759,0.918681340600062,0.987668956070579,0.34397473193514,0.945064185066982,0.994385984724297,0.782945188956909,0.994174471641381,0.992678067076268,-0.980331692960753,1,0.993981019257987,0.998081215570498,0.99717377657906,0.99633616263321,0.979537394103391,0.818881831322775,0.513632155268293,0.814180119376644,0.405715915725489,0.412883454717653,0.721367509166486,-0.17428239914553,-0.0511169645201277,0.718955663608784,0.988863803868744,0.989382527106838,0.986055760819951,0.995752516707364,0.954326136174453,0.996004396870174,0.994190496762739,0.996783798793415,0.988993612971269,0.995185368021821,0.929589361663087,0.985958039047794,0.985023655953567,0.129638420370252,0.993269478430233,0.989604562186215,0.980254050603725,0.992524875016938,0.976803756506461,0.987711267579225,0.972878758366494,0.834427710437654,0.991694086417191,0.992554046509659,-0.928801082861681,-0.978716253879332,-0.960113317607789,0.987437650607751,0.995907237029812,0.99518355637226,0.994661962157271,0.963052059977602,0.593089502634554,-0.556095114332677,0.901118829668309,0.992662477737695,0.99258330186535,0.994354804761656,0.993309711979634,0.991443383459919,-0.0957982542429947,-0.936849912819455,-0.527228510283425,-0.826904763996818,0.695083489118085,-0.924048344363417,-0.949418792528743,-0.892679700519686,-0.969853894902386,-0.551350522670075,-0.864677786854725,-0.9190957679051,-0.842981360476855,-0.739679803920607
"삼겹살외식",0.949120854918819,0.991026537150716,0.960500363107701,0.996577345738954,0.988679030128314,0.997943034792905,0.990925159485249,0.956114611299985,0.997189070828679,0.991294509075591,0.883307124649705,0.897276015208917,0.979838126190506,0.99932029107675,0.995634782204681,0.997113175936212,0.938390167381999,0.923848850729194,0.986452719618093,0.986394024587819,0.988164280328754,0.991261553889526,0.997730819252119,0.930247164206439,0.952873259239661,0.997724062476895,0.429833469900258,0.969233399751654,0.99612959074812,0.841235107889001,0.993596434764826,0.991640708109816,-0.995302313422357,0.993981019257987,1,0.998514304529768,0.997557842806889,0.999100820742333,0.961299544837826,0.83800637670354,0.58651368325147,0.816165736242997,0.346935352238241,0.447833187634738,0.668863335059182,-0.246596410779513,-0.137843687542288,0.66221211409028,0.996805188901452,0.997263169679373,0.995897561395074,0.993809218158492,0.92455946140024,0.995983932972932,0.996982214661149,0.992246987815255,0.996402834389295,0.992259425932124,0.960307228294966,0.994793406922914,0.993106573634497,0.037386204840909,0.997072511942017,0.99644494944897,0.993871840087772,0.996598137266655,0.99002498296654,0.995945976916352,0.987652709839904,0.884569847807508,0.99470122279188,0.990382976752627,-0.955089941432453,-0.99345895279912,-0.979862005464177,0.996118242628903,0.995388899727756,0.997119205096358,0.99706490437905,0.983912811932159,0.651272999649763,-0.51581923940682,0.933951230363415,0.996445209695212,0.996952348706655,0.993477775967185,0.996445248444336,0.996414441091127,-0.0439846599210251,-0.917223468620701,-0.545695637482656,-0.780070912105625,0.739291669825292,-0.95033399028799,-0.963438076928355,-0.8689414093964,-0.965600147235193,-0.485704859950322,-0.907540255416027,-0.95119336110262,-0.886740220457092,-0.797100766092085
"설렁탕",0.938744913813401,0.990349393508222,0.970472319221958,0.992719717650735,0.982302544258851,0.995306841846593,0.988776577146308,0.943342695980092,0.992436314981206,0.984790236547208,0.862164533220459,0.895244535942029,0.971775912745822,0.998740359715757,0.997651985232369,0.999513132774086,0.925363023372337,0.941545907806608,0.992790008523919,0.990735648943067,0.98057084816768,0.996457086264354,0.997607023316496,0.921589160160725,0.936556909490069,0.994490901223388,0.38749907754753,0.959007304598594,0.99732615057164,0.812961023071771,0.996259608875699,0.994577655289537,-0.989534409202161,0.998081215570498,0.998514304529768,1,0.998548912350447,0.999094274999669,0.971262407805518,0.82692621751355,0.556354642057622,0.809452506896819,0.377441035876773,0.429157663845661,0.69201777321606,-0.216423601669986,-0.0982601385884281,0.688222047341835,0.9945714310176,0.994866539851852,0.992429238586275,0.996565075085696,0.942154501585684,0.997540803658231,0.997243620086061,0.996190575400792,0.994636467740393,0.99565783892562,0.945956908187908,0.992309702916534,0.990022068706065,0.0828983220542289,0.997131547733304,0.994877508294788,0.988688729877368,0.996240077868147,0.985396536288066,0.993657440688899,0.981929299792306,0.860877546514753,0.995391240920284,0.99376416083877,-0.944581594914588,-0.987858056077445,-0.972193748549309,0.992894875843104,0.997119403805847,0.997795846493782,0.997473408084314,0.97530731894115,0.624461858200059,-0.533914430599387,0.91988014206557,0.996506369298335,0.996560806197302,0.995422149005137,0.996138202577452,0.995422114895316,-0.0656024402357799,-0.927213036731225,-0.540277015379688,-0.802349611896251,0.718642670076808,-0.937694349625633,-0.956067358568233,-0.879575793964472,-0.968442060241393,-0.516189558781781,-0.88738068540268,-0.936156695874078,-0.866179626410817,-0.770072914882006
"미용료",0.951122366765529,0.984956348895696,0.962457371424914,0.991549611769025,0.978579676543336,0.993444667116656,0.98321767102243,0.938938933777494,0.993537682185037,0.981908983419451,0.859576870802101,0.886392526244225,0.969372398198226,0.996825394027745,0.99826116664468,0.998882894881436,0.919880881581593,0.937315379457813,0.992809290811709,0.984910594814754,0.977944229351384,0.995971662089204,0.99927822118474,0.937471157714395,0.939058151154899,0.994633661349481,0.380418208291927,0.953339287333012,0.993986291155098,0.810964792284576,0.992873153157089,0.990820991330013,-0.98828515673142,0.99717377657906,0.997557842806889,0.998548912350447,1,0.999051706709739,0.974218622017459,0.833941927736359,0.541058909770188,0.826646366296839,0.382409861140982,0.431956053725545,0.702450548811803,-0.202676286928004,-0.0786663003471738,0.704062640898132,0.992523248593832,0.992908059865901,0.991708112867812,0.993401843964906,0.937754806451947,0.997464770301866,0.996085034702554,0.99610706555417,0.992188953287308,0.994452750255032,0.94778683709396,0.988742666199463,0.991404989062181,0.0965861966499871,0.995693886473439,0.994504985799596,0.986963796539238,0.995556113951245,0.981135198215291,0.991253241720043,0.979529697053035,0.857730185373974,0.992303590266969,0.992265863435628,-0.936938359606035,-0.986779532110111,-0.96739508922728,0.9927506399719,0.995810936798681,0.996408888339098,0.996746526377356,0.97374396571731,0.60471408261279,-0.558339473735642,0.911785319172962,0.994364839057221,0.993979789194422,0.996097112187625,0.99696793570351,0.993927602602851,-0.101143362284467,-0.934361271324776,-0.553781231130749,-0.813770700697514,0.724712318186585,-0.937537872525271,-0.959133636258821,-0.881574470177365,-0.974818480699273,-0.533846413648199,-0.883875081411165,-0.934646348418982,-0.862457517218753,-0.763750920434114
"목욕료",0.949075197270959,0.988112965488153,0.96289193870514,0.995236844279521,0.985585880205656,0.996949507766614,0.988009830491125,0.949741679854996,0.99570403101025,0.987990372780248,0.871538933839199,0.896720842673371,0.97650271833017,0.999133779808388,0.996465407198786,0.998418778751917,0.932978798124854,0.930100852657593,0.990069927478544,0.987275186950054,0.984801266783966,0.993622170444415,0.998937170310924,0.932896046576572,0.947074461486882,0.99659489040343,0.409937129173624,0.964438654402166,0.996589802449065,0.827856814075524,0.993786802535873,0.991475136799243,-0.992454863488133,0.99633616263321,0.999100820742333,0.999094274999669,0.999051706709739,1,0.968895376390095,0.827651609802377,0.56306440778315,0.821436111539813,0.359263376229331,0.423446885129603,0.682861523849118,-0.228231043476273,-0.11499221295951,0.679000390985431,0.995626407482419,0.995848513010645,0.995016676660515,0.994894787672986,0.930877280837434,0.997272970627728,0.997089926802345,0.994399358988044,0.995004370019954,0.993569478200724,0.955151592375416,0.993292365061768,0.993428531585834,0.064450084688989,0.997407612059531,0.996387901954169,0.991470239519339,0.996642859928495,0.987209001738308,0.994664489190878,0.985722632915035,0.873215467838302,0.99417872537069,0.991253799092478,-0.948066667581783,-0.990747468816352,-0.975538602423399,0.99542873265747,0.996330781671488,0.997179437111763,0.997763508723133,0.979474863318847,0.634292856247513,-0.529803221221746,0.925997241463519,0.996258909685612,0.996401854931254,0.994619076865147,0.997671145450604,0.996602828861028,-0.0645590208735266,-0.923277396054786,-0.542798572207363,-0.79416758047023,0.736440784725591,-0.945527607448472,-0.960538150016867,-0.871497024337065,-0.969744861975504,-0.508103562454807,-0.899290228473407,-0.945617454159722,-0.879312078779869,-0.78615852940675
"외래진료비",0.909073471311894,0.945890925529109,0.942561752421982,0.941664733629386,0.918370598350523,0.949048623907978,0.937867726773081,0.860872185110592,0.951305057572287,0.923675835779021,0.767946084414338,0.85094980269511,0.905765183875297,0.961597930683473,0.978285349045694,0.973330474451347,0.834264253319843,0.949272840958524,0.988000276154404,0.954259383740947,0.916432956767269,0.980903542714104,0.973534407404183,0.894365914390638,0.856088819567744,0.948777811405902,0.227611653623354,0.887800706887406,0.960606954865231,0.695501455751684,0.958624046168134,0.955032703775482,-0.933126968540184,0.979537394103391,0.961299544837826,0.971262407805518,0.974218622017459,0.968895376390095,1,0.782094225855248,0.381641998416742,0.81163617449086,0.506232410331767,0.352859636742486,0.750523046281071,-0.0970162759195095,0.0701428243127888,0.772352090989556,0.950051393268399,0.952718779476934,0.948889587005156,0.965860818986591,0.94953878367902,0.970272338022184,0.962702141951295,0.978322995859616,0.948144539370884,0.966084603084205,0.867818060333476,0.945068801625755,0.962337193492446,0.283257155962037,0.962560561619528,0.955227809215771,0.935388000480441,0.958147594223827,0.926551810513643,0.946509366534818,0.927883474508589,0.752747445838552,0.952705243736785,0.96242796512805,-0.848329802115433,-0.933149820186637,-0.899142028518177,0.949721580868391,0.969665484639481,0.965435794660516,0.965580760687851,0.911299376580007,0.474591582497418,-0.675117962481132,0.819145548497704,0.956852462986252,0.958035538381603,0.974282693444024,0.967126898981385,0.958139904847174,-0.225496738981309,-0.922301976024498,-0.465425551630038,-0.861448228917948,0.70204264238107,-0.890449907105421,-0.892783742643498,-0.875278201077901,-0.944248815577046,-0.698560690715875,-0.788012938371543,-0.853452713227689,-0.760261914216629,-0.642084562451745
"취업자증감",0.861136272527742,0.801554283682148,0.738378565277734,0.821869320986099,0.804454400456726,0.818470665536769,0.804706242924138,0.774719229613186,0.849000895341189,0.834012529546311,0.777362736310166,0.722687620744405,0.791044604620051,0.82201230783097,0.841376233273883,0.822872397512903,0.721583688675836,0.706793250145354,0.811629739559753,0.771412324079127,0.816250706848932,0.818546660875187,0.84050124988116,0.858841635929884,0.841572271818646,0.842894359706881,0.345237260713652,0.781510980017987,0.796775060970377,0.771421260853627,0.806487911595023,0.806813842736869,-0.841382038342815,0.818881831322775,0.83800637670354,0.82692621751355,0.833941927736359,0.827651609802377,0.782094225855248,1,0.562351621283198,0.827863988067587,0.489317940268995,0.780561224093238,0.48315139293976,-0.321703855360995,-0.142634484906597,0.521473684253641,0.833242963231223,0.839118128657244,0.833632593380826,0.808262613792918,0.712366226353852,0.834858311515784,0.832443681851515,0.829459923048215,0.831161266859624,0.824910100380159,0.846937538973263,0.817821565855841,0.840930204020776,-0.0456406761216472,0.823534746767185,0.835527344571903,0.836428001483894,0.831947166293391,0.815457716586844,0.830088376378741,0.827837268426596,0.793023554587138,0.823311924788959,0.830244263483977,-0.784316111071962,-0.848850563342159,-0.813708254582749,0.841734381318902,0.826316453368746,0.83708209289712,0.829989546311053,0.854513179606195,0.473114604637527,-0.589377566178028,0.755868646847013,0.826484636354617,0.827433134169695,0.850737636283273,0.832915347960353,0.820762432769537,-0.221589761873653,-0.822612849930329,-0.62199853856726,-0.68962850008676,0.657793147403492,-0.837219783305533,-0.890166567463162,-0.860529875460383,-0.834437349411628,-0.420563886887619,-0.772882407771841,-0.805814504627238,-0.722944858518796,-0.653984925721147
"농림어업",0.574105956877214,0.592751396459511,0.485989026082578,0.619262196327098,0.660664713091732,0.610132909901552,0.626055168278534,0.699903268716253,0.605027362158324,0.653793207429546,0.703554394304863,0.559494781603414,0.654097366014336,0.585259059918419,0.534005358782537,0.543516920110903,0.720473713583855,0.36509439374932,0.48332827461149,0.554024142547886,0.661333350155968,0.507696721067877,0.5495315172576,0.526282240999924,0.707662617594595,0.608779357071303,0.731154936564014,0.691434564760535,0.573397354917097,0.795371104342771,0.563395802620164,0.564376829823852,-0.641835352197684,0.513632155268293,0.58651368325147,0.556354642057622,0.541058909770188,0.56306440778315,0.381641998416742,0.562351621283198,1,0.324541661622771,-0.115055259463663,0.433919189271353,0.0477393799326341,-0.584379455055023,-0.643482510819476,-0.00326373641037649,0.608582071890832,0.607253894473307,0.609784014284033,0.558371652188591,0.371279353768358,0.55195040731602,0.573612260876824,0.522380842243745,0.609572807450054,0.546997901625744,0.703099503110028,0.619631730313877,0.579431940745859,-0.600445288275367,0.577342136053781,0.595009341827763,0.636315391187678,0.581908494954895,0.648637340697098,0.614014112021451,0.646061131567571,0.787492441300242,0.588800600478182,0.553578494170126,-0.730959107609444,-0.643145960196423,-0.68353624802025,0.605236122063659,0.557745238017617,0.570518641079371,0.569338835281563,0.679223068539054,0.77928249013947,0.0971845430796523,0.749691413942678,0.586885602170735,0.589865156834442,0.540073516924716,0.562244202270955,0.585237357823573,0.456299570651815,-0.395759493358767,-0.436733618204459,-0.132431964906845,0.554478312353706,-0.657436105048658,-0.621534822602243,-0.36930121000109,-0.5060589864877,0.280030643332334,-0.765000678715383,-0.723273695261614,-0.765114354813395,-0.801852124068732
